timeStamp;roomX;roomZ;roomAngle;agentId;agentX;agentZ;agentLookX;agentLookZ;targetId;targetName;distanceToTarget
71.07503;-3.537158;-6.142088;5.421859;10;-2.763169;0.3143911;-0.7814539;-0.6238813;3;Forest;11.7483
71.07503;-3.537158;-6.142088;5.421859;11;-1.750091;-2.529454;-0.8980397;-0.4398284;3;Forest;13.63261
71.07503;-3.537158;-6.142088;5.421859;12;-3.878414;-2.372476;-0.932435;-0.3611897;3;Forest;11.64936
71.07503;-3.537158;-6.142088;5.421859;13;-1.255647;-1.662056;-0.8764732;-0.4813733;3;Forest;13.76459
71.07503;-3.537158;-6.142088;5.421859;14;-2.729506;0.4085917;-0.8287796;-0.5594835;3;Forest;11.75952
71.10547;-3.629541;-6.062767;5.421859;0;-2.263179;2.66643;-0.6405581;-0.7678447;3;Forest;11.92799
71.10547;-3.629541;-6.062767;5.421859;1;2.387718;2.874977;-0.6441094;-0.7649009;3;Forest;16.57599
71.10547;-3.629541;-6.062767;5.421859;2;1.384039;-2.958212;0.4922898;-0.4390567;3;Forest;16.64711
71.10547;-3.629541;-6.062767;5.421859;3;0.1640654;4.660216;-0.5667686;-0.8238365;3;Forest;14.45663
71.10547;-3.629541;-6.062767;5.421859;4;-1.481889;-1.423788;-0.8432192;-0.5374983;3;Forest;13.43052
71.10547;-3.629541;-6.062767;5.421859;5;3.139219;-1.70899;0.6328934;-0.5255867;3;Forest;17.93676
71.10547;-3.629541;-6.062767;5.421859;6;-1.882931;4.764616;-0.587713;-0.8090162;3;Forest;12.44189
71.10547;-3.629541;-6.062767;5.421859;7;1.263721;0.4718962;-0.7454943;-0.6664701;3;Forest;15.6457
71.10547;-3.629541;-6.062767;5.421859;8;-0.38868;-4.084033;0.1973514;-0.3202541;3;Forest;15.47829
71.10547;-3.629541;-6.062767;5.421859;9;-3.698272;-1.97986;-0.9226773;-0.385434;3;Forest;11.58086
71.10547;-3.629541;-6.062767;5.421859;10;-2.763169;0.3143911;-0.8471091;-0.5313287;3;Forest;11.72001
71.10547;-3.629541;-6.062767;5.421859;11;-1.750091;-2.529454;-0.8909251;-0.4540665;3;Forest;13.58227
71.10547;-3.629541;-6.062767;5.421859;12;-3.878414;-2.372476;-0.9495882;-0.3133699;3;Forest;11.59208
71.10547;-3.629541;-6.062767;5.421859;13;-1.255647;-1.662056;-0.9009448;-0.4338611;3;Forest;13.72258
71.10547;-3.629541;-6.062767;5.421859;14;-2.729506;0.4085917;-0.7655473;-0.6433008;3;Forest;11.73224
71.13634;-3.723233;-5.982322;5.421859;0;-2.263179;2.66643;-0.6828847;-0.7304574;3;Forest;11.92595
71.13634;-3.723233;-5.982322;5.421859;1;2.387718;2.874977;-0.6899064;-0.7238693;3;Forest;16.57605
71.13634;-3.723233;-5.982322;5.421859;2;1.384039;-2.958212;0.4360152;-0.4329166;3;Forest;16.60445
71.13634;-3.723233;-5.982322;5.421859;3;0.1640654;4.660216;-0.5292869;-0.8484039;3;Forest;14.47174
71.13634;-3.723233;-5.982322;5.421859;4;-1.481889;-1.423788;-0.8545535;-0.5192873;3;Forest;13.39157
71.13634;-3.723233;-5.982322;5.421859;5;3.139219;-1.70899;0.5779011;-0.5183406;3;Forest;17.90568
71.13634;-3.723233;-5.982322;5.421859;6;-1.882931;4.764616;-0.5723122;-0.8199823;3;Forest;12.46046
71.13634;-3.723233;-5.982322;5.421859;7;1.263721;0.4718962;-0.7551532;-0.6555051;3;Forest;15.62706
71.13634;-3.723233;-5.982322;5.421859;8;-0.38868;-4.084033;0.1449825;-0.3498505;3;Forest;15.42352
71.13634;-3.723233;-5.982322;5.421859;9;-3.698272;-1.97986;-0.940501;-0.3396549;3;Forest;11.5298
71.13634;-3.723233;-5.982322;5.421859;10;-2.763169;0.3143911;-0.7909352;-0.6118133;3;Forest;11.69347
71.13634;-3.723233;-5.982322;5.421859;11;-1.750091;-2.529454;-0.8950132;-0.4459531;3;Forest;13.53381
71.13634;-3.723233;-5.982322;5.421859;12;-3.878414;-2.372476;-0.9417;-0.3363348;3;Forest;11.53693
71.13634;-3.723233;-5.982322;5.421859;13;-1.255647;-1.662056;-0.8845062;-0.4664665;3;Forest;13.68234
71.13634;-3.723233;-5.982322;5.421859;14;-2.729506;0.4085917;-0.7654807;-0.6433787;3;Forest;11.70671
71.158;-3.788968;-5.925882;5.421859;0;-2.263179;2.66643;-0.7057155;-0.7084396;3;Forest;11.92516
71.158;-3.788968;-5.925882;5.421859;1;2.387718;2.874977;-0.6453306;-0.7638707;3;Forest;16.57704
71.158;-3.788968;-5.925882;5.421859;2;1.384039;-2.958212;0.3720834;-0.4487695;3;Forest;16.562
71.158;-3.788968;-5.925882;5.421859;3;0.1640654;4.660216;-0.5379871;-0.8429136;3;Forest;14.48809
71.158;-3.788968;-5.925882;5.421859;4;-1.481889;-1.423788;-0.8491009;-0.5281556;3;Forest;13.35309
71.158;-3.788968;-5.925882;5.421859;5;3.139219;-1.70899;0.5180053;-0.5405483;3;Forest;17.87494
71.158;-3.788968;-5.925882;5.421859;6;-1.882931;4.764616;-0.5811365;-0.8137563;3;Forest;12.48048
71.158;-3.788968;-5.925882;5.421859;7;1.263721;0.4718962;-0.7877831;-0.6159095;3;Forest;15.6091
71.158;-3.788968;-5.925882;5.421859;8;-0.38868;-4.084033;0.07459652;-0.3381011;3;Forest;15.36877
71.158;-3.788968;-5.925882;5.421859;9;-3.698272;-1.97986;-0.9347175;-0.35527;3;Forest;11.4791
71.158;-3.788968;-5.925882;5.421859;10;-2.763169;0.3143911;-0.8206391;-0.5713563;3;Forest;11.66779
71.158;-3.788968;-5.925882;5.421859;11;-1.750091;-2.529454;-0.9094378;-0.4157482;3;Forest;13.48562
71.158;-3.788968;-5.925882;5.421859;12;-3.878414;-2.372476;-0.9487399;-0.3159044;3;Forest;11.48204
71.158;-3.788968;-5.925882;5.421859;13;-1.255647;-1.662056;-0.8925329;-0.4509061;3;Forest;13.64253
71.158;-3.788968;-5.925882;5.421859;14;-2.729506;0.4085917;-0.8354667;-0.5494626;3;Forest;11.68206
71.17856;-3.85136;-5.872311;5.421859;0;-2.263179;2.66643;-0.5951347;-0.8035666;3;Forest;11.92537
71.17856;-3.85136;-5.872311;5.421859;1;2.387718;2.874977;-0.6806605;-0.7325701;3;Forest;16.57828
71.17856;-3.85136;-5.872311;5.421859;2;1.384039;-2.958212;0.3163553;-0.4632526;3;Forest;16.5327
71.17856;-3.85136;-5.872311;5.421859;3;0.1640654;4.660216;-0.4972557;-0.8675671;3;Forest;14.50018
71.17856;-3.85136;-5.872311;5.421859;4;-1.481889;-1.423788;-0.8851745;-0.4651888;3;Forest;13.32671
71.17856;-3.85136;-5.872311;5.421859;5;3.139219;-1.70899;0.4634703;-0.535374;3;Forest;17.85386
71.17856;-3.85136;-5.872311;5.421859;6;-1.882931;4.764616;-0.4706366;-0.8822765;3;Forest;12.49524
71.17856;-3.85136;-5.872311;5.421859;7;1.263721;0.4718962;-0.7799289;-0.6258315;3;Forest;15.59707
71.17856;-3.85136;-5.872311;5.421859;8;-0.38868;-4.084033;0.01562321;-0.3509469;3;Forest;15.33082
71.17856;-3.85136;-5.872311;5.421859;9;-3.698272;-1.97986;-0.9220465;-0.3869744;3;Forest;11.44419
71.17856;-3.85136;-5.872311;5.421859;10;-2.763169;0.3143911;-0.8303986;-0.5570814;3;Forest;11.65053
71.17856;-3.85136;-5.872311;5.421859;11;-1.750091;-2.529454;-0.9135841;-0.4065755;3;Forest;13.45238
71.17856;-3.85136;-5.872311;5.421859;12;-3.878414;-2.372476;-0.9148979;-0.4035475;3;Forest;11.44417
71.17856;-3.85136;-5.872311;5.421859;13;-1.255647;-1.662056;-0.8912201;-0.4535003;3;Forest;13.61519
71.17856;-3.85136;-5.872311;5.421859;14;-2.729506;0.4085917;-0.8070305;-0.5904214;3;Forest;11.66552
71.20006;-3.916598;-5.816257;5.422218;0;-2.263179;2.66643;-0.6981959;-0.7158509;3;Forest;11.92711
71.20006;-3.916598;-5.816257;5.422218;1;2.387718;2.874977;-0.6797343;-0.7334288;3;Forest;16.58088
71.20006;-3.916598;-5.816257;5.422218;2;1.384039;-2.958212;0.1950005;-0.4535995;3;Forest;16.50442
71.20006;-3.916598;-5.816257;5.422218;3;0.1640654;4.660216;-0.4846622;-0.8746654;3;Forest;14.51376
71.20006;-3.916598;-5.816257;5.422218;4;-1.481889;-1.423788;-0.8750682;-0.4839353;3;Forest;13.3015
71.20006;-3.916598;-5.816257;5.422218;5;3.139219;-1.70899;0.3571083;-0.5368278;3;Forest;17.83389
71.20006;-3.916598;-5.816257;5.422218;6;-1.882931;4.764616;-0.5403914;-0.8413607;3;Forest;12.51158
71.20006;-3.916598;-5.816257;5.422218;7;1.263721;0.4718962;-0.7759918;-0.6306996;3;Forest;15.58632
71.20006;-3.916598;-5.816257;5.422218;8;-0.38868;-4.084033;-0.1091523;-0.3733813;3;Forest;15.2938
71.20006;-3.916598;-5.816257;5.422218;9;-3.698272;-1.97986;-0.9308606;-0.3652385;3;Forest;11.4104
71.20006;-3.916598;-5.816257;5.422218;10;-2.763169;0.3143911;-0.8170653;-0.5764561;3;Forest;11.63463
71.20006;-3.916598;-5.816257;5.422218;11;-1.750091;-2.529454;-0.908784;-0.4171949;3;Forest;13.42019
71.20006;-3.916598;-5.816257;5.422218;12;-3.878414;-2.372476;-0.935037;-0.3543988;3;Forest;11.40735
71.20006;-3.916598;-5.816257;5.422218;13;-1.255647;-1.662056;-0.8756347;-0.4828973;3;Forest;13.589
71.20006;-3.916598;-5.816257;5.422218;14;-2.729506;0.4085917;-0.7463647;-0.6654592;3;Forest;11.65035
71.22344;-3.98748;-5.75526;5.422969;0;-2.263179;2.66643;-0.5963686;-0.8026496;3;Forest;11.93061
71.22344;-3.98748;-5.75526;5.422969;1;2.387718;2.874977;-0.6732286;-0.7394031;3;Forest;16.58512
71.22344;-3.98748;-5.75526;5.422969;2;1.384039;-2.958212;0.1452628;-0.4664666;3;Forest;16.47438
71.22344;-3.98748;-5.75526;5.422969;3;0.1640654;4.660216;-0.5827327;-0.8126295;3;Forest;14.53021
71.22344;-3.98748;-5.75526;5.422969;4;-1.481889;-1.423788;-0.868542;-0.4955373;3;Forest;13.27499
71.22344;-3.98748;-5.75526;5.422969;5;3.139219;-1.70899;0.3022926;-0.5577753;3;Forest;17.81305
71.22344;-3.98748;-5.75526;5.422969;6;-1.882931;4.764616;-0.5194041;-0.8544758;3;Forest;12.53116
71.22344;-3.98748;-5.75526;5.422969;7;1.263721;0.4718962;-0.7794325;-0.626444;3;Forest;15.57579
71.22344;-3.98748;-5.75526;5.422969;8;-0.38868;-4.084033;-0.1699742;-0.362933;3;Forest;15.25403
71.22344;-3.98748;-5.75526;5.422969;9;-3.698272;-1.97986;-0.8806273;-0.4736918;3;Forest;11.3744
71.22344;-3.98748;-5.75526;5.422969;10;-2.763169;0.3143911;-0.7937165;-0.6082;3;Forest;11.61858
71.22344;-3.98748;-5.75526;5.422969;11;-1.750091;-2.529454;-0.9180149;-0.396459;3;Forest;13.3859
71.22344;-3.98748;-5.75526;5.422969;12;-3.878414;-2.372476;-0.9373904;-0.3481294;3;Forest;11.36798
71.22344;-3.98748;-5.75526;5.422969;13;-1.255647;-1.662056;-0.8797207;-0.4754147;3;Forest;13.56138
71.22344;-3.98748;-5.75526;5.422969;14;-2.729506;0.4085917;-0.7597305;-0.6501561;3;Forest;11.63511
71.25544;-4.084241;-5.671442;5.426233;0;-2.263179;2.66643;-0.5979306;-0.801486;3;Forest;11.94191
71.25544;-4.084241;-5.671442;5.426233;1;2.387718;2.874977;-0.602208;-0.7983086;3;Forest;16.59711
71.25544;-4.084241;-5.671442;5.426233;2;1.384039;-2.958212;0.07831098;-0.4562202;3;Forest;16.43643
71.25544;-4.084241;-5.671442;5.426233;3;0.1640654;4.660216;-0.5782795;-0.8158026;3;Forest;14.5599
71.25544;-4.084241;-5.671442;5.426233;4;-1.481889;-1.423788;-0.8738977;-0.4860434;3;Forest;13.24246
71.25544;-4.084241;-5.671442;5.426233;5;3.139219;-1.70899;0.2492359;-0.5554354;3;Forest;17.78852
71.25544;-4.084241;-5.671442;5.426233;6;-1.882931;4.764616;-0.5233396;-0.852072;3;Forest;12.56552
71.25544;-4.084241;-5.671442;5.426233;7;1.263721;0.4718962;-0.7293929;-0.6840532;3;Forest;15.56644
71.25544;-4.084241;-5.671442;5.426233;8;-0.38868;-4.084033;-0.220998;-0.3905791;3;Forest;15.20181
71.25544;-4.084241;-5.671442;5.426233;9;-3.698272;-1.97986;-0.9148351;-0.4036927;3;Forest;11.3281
71.25544;-4.084241;-5.671442;5.426233;10;-2.763169;0.3143911;-0.8219865;-0.5694227;3;Forest;11.60155
71.25544;-4.084241;-5.671442;5.426233;11;-1.750091;-2.529454;-0.9133243;-0.4071535;3;Forest;13.3419
71.25544;-4.084241;-5.671442;5.426233;12;-3.878414;-2.372476;-0.9407938;-0.3388378;3;Forest;11.31668
71.25544;-4.084241;-5.671442;5.426233;13;-1.255647;-1.662056;-0.8827633;-0.4697455;3;Forest;13.5272
71.25544;-4.084241;-5.671442;5.426233;14;-2.729506;0.4085917;-0.8176407;-0.5756462;3;Forest;11.61926
71.28271;-4.166052;-5.599285;5.43517;0;-2.263179;2.66643;-0.6398364;-0.7684461;3;Forest;11.97163
71.28271;-4.166052;-5.599285;5.43517;1;2.387718;2.874977;-0.6593761;-0.7517818;3;Forest;16.6269
71.28271;-4.166052;-5.599285;5.43517;2;1.384039;-2.958212;-0.03785841;-0.4613514;3;Forest;16.3748
71.28271;-4.166052;-5.599285;5.43517;3;0.1640654;4.660216;-0.5336163;-0.8456883;3;Forest;14.62219
71.28271;-4.166052;-5.599285;5.43517;4;-1.481889;-1.423788;-0.8731103;-0.4874492;3;Forest;13.19153
71.28271;-4.166052;-5.599285;5.43517;5;3.139219;-1.70899;0.1394164;-0.5664487;3;Forest;17.75138
71.28271;-4.166052;-5.599285;5.43517;6;-1.882931;4.764616;-0.5153512;-0.8569278;3;Forest;12.63674
71.28271;-4.166052;-5.599285;5.43517;7;1.263721;0.4718962;-0.7688909;-0.6393433;3;Forest;15.55753
71.28271;-4.166052;-5.599285;5.43517;8;-0.38868;-4.084033;-0.3459014;-0.4132702;3;Forest;15.11399
71.28271;-4.166052;-5.599285;5.43517;9;-3.698272;-1.97986;-0.9194594;-0.393071;3;Forest;11.25227
71.28271;-4.166052;-5.599285;5.43517;10;-2.763169;0.3143911;-0.7371874;-0.6756099;3;Forest;11.57966
71.28271;-4.166052;-5.599285;5.43517;11;-1.750091;-2.529454;-0.9116667;-0.4108476;3;Forest;13.26975
71.28271;-4.166052;-5.599285;5.43517;12;-3.878414;-2.372476;-0.9240187;-0.3822011;3;Forest;11.23157
71.28271;-4.166052;-5.599285;5.43517;13;-1.255647;-1.662056;-0.8759359;-0.4823535;3;Forest;13.47316
71.28271;-4.166052;-5.599285;5.43517;14;-2.729506;0.4085917;-0.8118718;-0.5837597;3;Forest;11.59953
71.31435;-4.260476;-5.51504;5.440882;0;-2.263179;2.66643;-0.5613775;-0.8275025;3;Forest;11.99411
71.31435;-4.260476;-5.51504;5.440882;1;2.387718;2.874977;-0.6025647;-0.7980392;3;Forest;16.64846
71.31435;-4.260476;-5.51504;5.440882;2;1.384039;-2.958212;-0.09457956;-0.478411;3;Forest;16.32819
71.31435;-4.260476;-5.51504;5.440882;3;0.1640654;4.660216;-0.4787478;-0.8779162;3;Forest;14.66826
71.31435;-4.260476;-5.51504;5.440882;4;-1.481889;-1.423788;-0.8567008;-0.5157371;3;Forest;13.15352
71.31435;-4.260476;-5.51504;5.440882;5;3.139219;-1.70899;0.08289628;-0.5707073;3;Forest;17.72287
71.31435;-4.260476;-5.51504;5.440882;6;-1.882931;4.764616;-0.5002548;-0.8658276;3;Forest;12.68987
71.31435;-4.260476;-5.51504;5.440882;7;1.263721;0.4718962;-0.768583;-0.6397123;3;Forest;15.55041
71.31435;-4.260476;-5.51504;5.440882;8;-0.38868;-4.084033;-0.4231548;-0.3818878;3;Forest;15.04799
71.31435;-4.260476;-5.51504;5.440882;9;-3.698272;-1.97986;-0.9136433;-0.4063854;3;Forest;11.19613
71.31435;-4.260476;-5.51504;5.440882;10;-2.763169;0.3143911;-0.7667671;-0.6418411;3;Forest;11.5638
71.31435;-4.260476;-5.51504;5.440882;11;-1.750091;-2.529454;-0.9000164;-0.4357673;3;Forest;13.21584
71.31435;-4.260476;-5.51504;5.440882;12;-3.878414;-2.372476;-0.929448;-0.3688312;3;Forest;11.16846
71.31435;-4.260476;-5.51504;5.440882;13;-1.255647;-1.662056;-0.8551178;-0.5183594;3;Forest;13.43274
71.31435;-4.260476;-5.51504;5.440882;14;-2.729506;0.4085917;-0.7930067;-0.6091291;3;Forest;11.58527
71.3506;-4.368191;-5.41797;5.445851;0;-2.263179;2.66643;-0.6265894;-0.7792863;3;Forest;12.01778
71.3506;-4.368191;-5.41797;5.445851;1;2.387718;2.874977;-0.6543334;-0.7561759;3;Forest;16.6703
71.3506;-4.368191;-5.41797;5.445851;2;1.384039;-2.958212;-0.1976819;-0.5024209;3;Forest;16.27942
71.3506;-4.368191;-5.41797;5.445851;3;0.1640654;4.660216;-0.4607608;-0.8874894;3;Forest;14.71574
71.3506;-4.368191;-5.41797;5.445851;4;-1.481889;-1.423788;-0.8465912;-0.532168;3;Forest;13.11423
71.3506;-4.368191;-5.41797;5.445851;5;3.139219;-1.70899;-0.02118098;-0.5832548;3;Forest;17.69271
71.3506;-4.368191;-5.41797;5.445851;6;-1.882931;4.764616;-0.4405952;-0.8976574;3;Forest;12.74501
71.3506;-4.368191;-5.41797;5.445851;7;1.263721;0.4718962;-0.7649134;-0.6440929;3;Forest;15.54273
71.3506;-4.368191;-5.41797;5.445851;8;-0.38868;-4.084033;-0.5344769;-0.4071426;3;Forest;14.97926
71.3506;-4.368191;-5.41797;5.445851;9;-3.698272;-1.97986;-0.8790733;-0.4765631;3;Forest;11.13844
71.3506;-4.368191;-5.41797;5.445851;10;-2.763169;0.3143911;-0.723376;-0.6903768;3;Forest;11.54789
71.3506;-4.368191;-5.41797;5.445851;11;-1.750091;-2.529454;-0.8809292;-0.4731622;3;Forest;13.15999
71.3506;-4.368191;-5.41797;5.445851;12;-3.878414;-2.372476;-0.9129083;-0.4080231;3;Forest;11.10353
71.3506;-4.368191;-5.41797;5.445851;13;-1.255647;-1.662056;-0.85642;-0.5162058;3;Forest;13.3909
71.3506;-4.368191;-5.41797;5.445851;14;-2.729506;0.4085917;-0.7303129;-0.6830338;3;Forest;11.57102
71.38795;-4.478905;-5.317688;5.448382;0;-2.263179;2.66643;-0.5827496;-0.8125907;3;Forest;12.03846
71.38795;-4.478905;-5.317688;5.448382;1;2.387718;2.874977;-0.6504427;-0.7595274;3;Forest;16.68851
71.38795;-4.478905;-5.317688;5.448382;2;1.384039;-2.958212;-0.3240087;-0.4946376;3;Forest;16.23291
71.38795;-4.478905;-5.317688;5.448382;3;0.1640654;4.660216;-0.5466377;-0.8373376;3;Forest;14.75772
71.38795;-4.478905;-5.317688;5.448382;4;-1.481889;-1.423788;-0.850269;-0.5262869;3;Forest;13.0769
71.38795;-4.478905;-5.317688;5.448382;5;3.139219;-1.70899;-0.1226581;-0.5852495;3;Forest;17.6631
71.38795;-4.478905;-5.317688;5.448382;6;-1.882931;4.764616;-0.5233969;-0.8520464;3;Forest;12.79435
71.38795;-4.478905;-5.317688;5.448382;7;1.263721;0.4718962;-0.7496248;-0.6618215;3;Forest;15.53401
71.38795;-4.478905;-5.317688;5.448382;8;-0.38868;-4.084033;-0.6650813;-0.3971941;3;Forest;14.91461
71.38795;-4.478905;-5.317688;5.448382;9;-3.698272;-1.97986;-0.898941;-0.4379417;3;Forest;11.08465
71.38795;-4.478905;-5.317688;5.448382;10;-2.763169;0.3143911;-0.7901588;-0.6128331;3;Forest;11.53238
71.38795;-4.478905;-5.317688;5.448382;11;-1.750091;-2.529454;-0.8900682;-0.4557405;3;Forest;13.10746
71.38795;-4.478905;-5.317688;5.448382;12;-3.878414;-2.372476;-0.9175625;-0.3974511;3;Forest;11.04307
71.38795;-4.478905;-5.317688;5.448382;13;-1.255647;-1.662056;-0.8552668;-0.5181283;3;Forest;13.35118
71.38795;-4.478905;-5.317688;5.448382;14;-2.729506;0.4085917;-0.7900996;-0.6129064;3;Forest;11.55703
71.42043;-4.575371;-5.230656;5.446426;0;-2.263179;2.66643;-0.5329551;-0.8460879;3;Forest;12.04883
71.42043;-4.575371;-5.230656;5.446426;1;2.387718;2.874977;-0.6380535;-0.7699619;3;Forest;16.69679
71.42043;-4.575371;-5.230656;5.446426;2;1.384039;-2.958212;-0.4206072;-0.5336402;3;Forest;16.19788
71.42043;-4.575371;-5.230656;5.446426;3;0.1640654;4.660216;-0.5380604;-0.842875;3;Forest;14.78216
71.42043;-4.575371;-5.230656;5.446426;4;-1.481889;-1.423788;-0.8311453;-0.5559815;3;Forest;13.04824
71.42043;-4.575371;-5.230656;5.446426;5;3.139219;-1.70899;-0.2462556;-0.5775544;3;Forest;17.63926
71.42043;-4.575371;-5.230656;5.446426;6;-1.882931;4.764616;-0.5144888;-0.8574534;3;Forest;12.82393
71.42043;-4.575371;-5.230656;5.446426;7;1.263721;0.4718962;-0.7490197;-0.6625117;3;Forest;15.52429
71.42043;-4.575371;-5.230656;5.446426;8;-0.38868;-4.084033;-0.777808;-0.4264358;3;Forest;14.86758
71.42043;-4.575371;-5.230656;5.446426;9;-3.698272;-1.97986;-0.8765661;-0.4811581;3;Forest;11.04523
71.42043;-4.575371;-5.230656;5.446426;10;-2.763169;0.3143911;-0.7788278;-0.6271566;3;Forest;11.51852
71.42043;-4.575371;-5.230656;5.446426;11;-1.750091;-2.529454;-0.8956115;-0.4447558;3;Forest;13.06865
71.42043;-4.575371;-5.230656;5.446426;12;-3.878414;-2.372476;-0.8721812;-0.4890595;3;Forest;10.99921
71.42043;-4.575371;-5.230656;5.446426;13;-1.255647;-1.662056;-0.8377728;-0.545947;3;Forest;13.32089
71.42043;-4.575371;-5.230656;5.446426;14;-2.729506;0.4085917;-0.7795959;-0.6262048;3;Forest;11.54419
71.46109;-4.697732;-5.123488;5.431687;0;-2.263179;2.66643;-0.6337717;-0.7734608;3;Forest;12.02115
71.46109;-4.697732;-5.123488;5.431687;1;2.387718;2.874977;-0.5643435;-0.8255107;3;Forest;16.67048
71.46109;-4.697732;-5.123488;5.431687;2;1.384039;-2.958212;-0.5440778;-0.5325646;3;Forest;16.2007
71.46109;-4.697732;-5.123488;5.431687;3;0.1640654;4.660216;-0.4876965;-0.8729766;3;Forest;14.74567
71.46109;-4.697732;-5.123488;5.431687;4;-1.481889;-1.423788;-0.8413184;-0.5404793;3;Forest;13.04657
71.46109;-4.697732;-5.123488;5.431687;5;3.139219;-1.70899;-0.3384531;-0.608304;3;Forest;17.63429
71.46109;-4.697732;-5.123488;5.431687;6;-1.882931;4.764616;-0.5027712;-0.8643739;3;Forest;12.78426
71.46109;-4.697732;-5.123488;5.431687;7;1.263721;0.4718962;-0.7465648;-0.6652756;3;Forest;15.50975
71.46109;-4.697732;-5.123488;5.431687;8;-0.38868;-4.084033;-0.9180802;-0.3963269;3;Forest;14.87897
71.46109;-4.697732;-5.123488;5.431687;9;-3.698272;-1.97986;-0.8910719;-0.4537641;3;Forest;11.05112
71.46109;-4.697732;-5.123488;5.431687;10;-2.763169;0.3143911;-0.686817;-0.726758;3;Forest;11.50672
71.46109;-4.697732;-5.123488;5.431687;11;-1.750091;-2.529454;-0.8472802;-0.531068;3;Forest;13.07412
71.46109;-4.697732;-5.123488;5.431687;12;-3.878414;-2.372476;-0.8935889;-0.4487534;3;Forest;11.00828
71.46109;-4.697732;-5.123488;5.431687;13;-1.255647;-1.662056;-0.8556088;-0.517557;3;Forest;13.32036
71.46109;-4.697732;-5.123488;5.431687;14;-2.729506;0.4085917;-0.7449625;-0.6670255;3;Forest;11.5317
71.49496;-4.801917;-5.036842;5.406137;0;-2.263179;2.66643;-0.6264327;-0.779416;3;Forest;11.96556
71.49496;-4.801917;-5.036842;5.406137;1;2.387718;2.874977;-0.5495161;-0.835454;3;Forest;16.61775
71.49496;-4.801917;-5.036842;5.406137;2;1.384039;-2.958212;-0.6053418;-0.5358548;3;Forest;16.22083
71.49496;-4.801917;-5.036842;5.406137;3;0.1640654;4.660216;-0.5041308;-0.863591;3;Forest;14.66719
71.49496;-4.801917;-5.036842;5.406137;4;-1.481889;-1.423788;-0.8299766;-0.5577262;3;Forest;13.05604
71.49496;-4.801917;-5.036842;5.406137;5;3.139219;-1.70899;-0.4038719;-0.6019133;3;Forest;17.635
71.49496;-4.801917;-5.036842;5.406137;6;-1.882931;4.764616;-0.4671671;-0.8841203;3;Forest;12.69789
71.49496;-4.801917;-5.036842;5.406137;7;1.263721;0.4718962;-0.6667944;-0.7452039;3;Forest;15.48679
71.49496;-4.801917;-5.036842;5.406137;8;-0.38868;-4.084033;-0.9092703;-0.4161355;3;Forest;14.92033
71.49496;-4.801917;-5.036842;5.406137;9;-3.698272;-1.97986;-0.8913435;-0.4532287;3;Forest;11.07963
71.49496;-4.801917;-5.036842;5.406137;10;-2.763169;0.3143911;-0.7527592;-0.6582144;3;Forest;11.49126
71.49496;-4.801917;-5.036842;5.406137;11;-1.750091;-2.529454;-0.8871745;-0.4613568;3;Forest;13.10121
71.49496;-4.801917;-5.036842;5.406137;12;-3.878414;-2.372476;-0.9082924;-0.4182271;3;Forest;11.04461
71.49496;-4.801917;-5.036842;5.406137;13;-1.255647;-1.662056;-0.7886658;-0.6147583;3;Forest;13.33259
71.49496;-4.801917;-5.036842;5.406137;14;-2.729506;0.4085917;-0.7114049;-0.7027044;3;Forest;11.51453
71.52927;-4.908008;-4.949772;5.399633;0;-2.263179;2.66643;-0.6256655;-0.7800389;3;Forest;11.95965
71.52927;-4.908008;-4.949772;5.399633;1;2.387718;2.874977;-0.5862029;-0.8101337;3;Forest;16.61128
71.52927;-4.908008;-4.949772;5.399633;2;1.384039;-2.958212;-0.7013885;-0.5716108;3;Forest;16.19922
71.52927;-4.908008;-4.949772;5.399633;3;0.1640654;4.660216;-0.4189841;-0.9079589;3;Forest;14.66663
71.52927;-4.908008;-4.949772;5.399633;4;-1.481889;-1.423788;-0.8369658;-0.5471925;3;Forest;13.03646
71.52927;-4.908008;-4.949772;5.399633;5;3.139219;-1.70899;-0.4800632;-0.6417854;3;Forest;17.61722
71.52927;-4.908008;-4.949772;5.399633;6;-1.882931;4.764616;-0.4453406;-0.8953124;3;Forest;12.69919
71.52927;-4.908008;-4.949772;5.399633;7;1.263721;0.4718962;-0.7305508;-0.6828226;3;Forest;15.47384
71.52927;-4.908008;-4.949772;5.399633;8;-0.38868;-4.084033;-0.8872144;-0.4612896;3;Forest;14.89474
71.52927;-4.908008;-4.949772;5.399633;9;-3.698272;-1.97986;-0.8497242;-0.5271138;3;Forest;11.05635
71.52927;-4.908008;-4.949772;5.399633;10;-2.763169;0.3143911;-0.7385129;-0.6741586;3;Forest;11.47667
71.52927;-4.908008;-4.949772;5.399633;11;-1.750091;-2.529454;-0.878253;-0.478127;3;Forest;13.07824
71.52927;-4.908008;-4.949772;5.399633;12;-3.878414;-2.372476;-0.9096566;-0.4152372;3;Forest;11.01987
71.52927;-4.908008;-4.949772;5.399633;13;-1.255647;-1.662056;-0.8372578;-0.5467508;3;Forest;13.31247
71.52927;-4.908008;-4.949772;5.399633;14;-2.729506;0.4085917;-0.7607521;-0.648977;3;Forest;11.5003
71.55336;-4.982753;-4.889025;5.394843;0;-2.263179;2.66643;-0.6192409;-0.7851471;3;Forest;11.9593
