timeStamp;roomX;roomZ;roomAngle;targetId;targetX;targetZ;targetAngle;distanceToTarget;targetAttentionCount
39.00528;-4.446203;-10.2922;6.199678;4;-24.61935;12.50323;8.954861;27.61238;0
39.00528;-4.446203;-10.2922;6.199678;5;2.789671;-19.92112;4.85152;20.1155;0
39.00528;-4.446203;-10.2922;6.199678;6;19.00502;-6.210902;5.967323;19.99415;0
39.00528;-4.446203;-10.2922;6.199678;7;21.49657;23.70023;7.117302;31.99693;0
39.03197;-4.455111;-10.18577;6.199678;0;7.793407;39.79074;7.66057;40.54676;0
39.03197;-4.455111;-10.18577;6.199678;1;35.19566;7.385487;6.490025;35.9622;0
39.03197;-4.455111;-10.18577;6.199678;2;-8.411931;26.09841;8.165784;27.42057;0
39.03197;-4.455111;-10.18577;6.199678;3;-10.94273;-3.822642;3.477672;11.5912;12
39.03197;-4.455111;-10.18577;6.199678;4;-24.61939;12.3944;8.958382;27.5633;0
39.03197;-4.455111;-10.18577;6.199678;5;2.789644;-20.02982;4.850773;20.22315;0
39.03197;-4.455111;-10.18577;6.199678;6;19.00495;-6.319792;5.962154;20.02818;0
39.03197;-4.455111;-10.18577;6.199678;7;21.49661;23.59143;7.115011;31.91645;0
39.06163;-4.465006;-10.06756;6.199678;0;7.793423;39.68396;7.660062;40.44199;0
39.06163;-4.465006;-10.06756;6.199678;1;35.19568;7.278655;6.487116;35.94043;0
39.06163;-4.465006;-10.06756;6.199678;2;-8.411961;25.99166;8.166984;27.319;0
39.06163;-4.465006;-10.06756;6.199678;3;-10.94252;-3.929684;3.486369;11.62675;12
39.06163;-4.465006;-10.06756;6.199678;4;-24.61945;12.28755;8.961851;27.51547;0
39.06163;-4.465006;-10.06756;6.199678;5;2.789609;-20.13652;4.850048;20.32883;0
39.06163;-4.465006;-10.06756;6.199678;6;19.00489;-6.426673;5.957098;20.0621;0
39.06163;-4.465006;-10.06756;6.199678;7;21.49665;23.48464;7.112751;31.83763;0
39.08914;-4.474183;-9.95792;6.199678;0;7.79343;39.56536;7.659495;40.32561;0
39.08914;-4.474183;-9.95792;6.199678;1;35.19569;7.159998;6.483881;35.9166;0
39.08914;-4.474183;-9.95792;6.199678;2;-8.412007;25.87308;8.168327;27.20622;0
39.08914;-4.474183;-9.95792;6.199678;3;-10.9423;-4.048593;3.495968;11.66726;12
39.08914;-4.474183;-9.95792;6.199678;4;-24.6195;12.16888;8.965718;27.46273;0
39.08914;-4.474183;-9.95792;6.199678;5;2.789581;-20.25504;4.849251;20.44623;0
39.08914;-4.474183;-9.95792;6.199678;6;19.00482;-6.545391;5.951502;20.10038;0
39.08914;-4.474183;-9.95792;6.199678;7;21.4967;23.36601;7.110227;31.75025;0
39.11465;-4.482746;-9.856211;6.199198;0;7.79344;39.45536;7.658967;40.2177;0
39.11465;-4.482746;-9.856211;6.199198;1;35.19571;7.049943;6.480876;35.89484;0
39.11465;-4.482746;-9.856211;6.199198;2;-8.412021;25.76312;8.169582;27.10167;0
39.11465;-4.482746;-9.856211;6.199198;3;-10.94208;-4.158857;3.504809;11.70578;12
39.11465;-4.482746;-9.856211;6.199198;4;-24.61954;12.05884;8.969317;27.41418;0
39.11465;-4.482746;-9.856211;6.199198;5;2.789551;-20.36496;4.84852;20.55512;0
39.11465;-4.482746;-9.856211;6.199198;6;19.00475;-6.655501;5.946331;20.13644;0
39.11465;-4.482746;-9.856211;6.199198;7;21.49674;23.256;7.107874;31.66941;0
39.14261;-4.492373;-9.744811;6.196971;0;7.812399;39.34957;7.657992;40.1176;0
39.14261;-4.492373;-9.744811;6.196971;1;35.1991;6.930942;6.477605;35.87498;0
39.14261;-4.492373;-9.744811;6.196971;2;-8.399693;25.66513;8.170275;27.0047;0
39.14261;-4.492373;-9.744811;6.196971;3;-10.94388;-4.25589;3.512479;11.74227;12
39.14261;-4.492373;-9.744811;6.196971;4;-24.61379;11.96856;8.972187;27.36942;0
39.14261;-4.492373;-9.744811;6.196971;5;2.779743;-20.46827;4.847371;20.65616;0
39.14261;-4.492373;-9.744811;6.196971;6;19.00149;-6.766781;5.94107;20.17042;0
39.14261;-4.492373;-9.744811;6.196971;7;21.50796;23.1436;7.105198;31.59459;0
39.1689;-4.501891;-9.640054;6.19258;0;7.900007;39.22029;7.655215;40.00801;0
39.1689;-4.501891;-9.640054;6.19258;1;35.21446;6.740693;6.472316;35.8538;0
39.1689;-4.501891;-9.640054;6.19258;2;-8.342575;25.572;8.169333;26.89843;0
39.1689;-4.501891;-9.640054;6.19258;3;-10.9531;-4.343576;3.519131;11.78291;12
39.1689;-4.501891;-9.640054;6.19258;4;-24.58713;11.91148;8.973639;27.32051;0
39.1689;-4.501891;-9.640054;6.19258;5;2.73414;-20.58612;4.844431;20.76689;0
39.1689;-4.501891;-9.640054;6.19258;6;18.9863;-6.920965;5.93363;20.2084;0
39.1689;-4.501891;-9.640054;6.19258;7;21.55948;22.98384;7.10055;31.51299;0
39.194;-4.511571;-9.54013;6.186614;0;8.072153;39.08006;7.650292;39.90502;0
39.194;-4.511571;-9.54013;6.186614;1;35.24373;6.480793;6.465039;35.83463;0
39.194;-4.511571;-9.54013;6.186614;2;-8.230225;25.50325;8.166143;26.79836;0
39.194;-4.511571;-9.54013;6.186614;3;-10.97186;-4.400851;3.52305;11.82155;12
39.194;-4.511571;-9.54013;6.186614;4;-24.53463;11.91411;8.972713;27.27442;0
39.194;-4.511571;-9.54013;6.186614;5;2.64369;-20.70302;4.839397;20.87114;0
39.194;-4.511571;-9.54013;6.186614;6;18.95566;-7.109538;5.924361;20.24506;0
39.194;-4.511571;-9.54013;6.186614;7;21.66024;22.78377;7.093858;31.4367;0
39.22219;-4.522883;-9.427967;6.182671;0;8.305195;38.93083;7.6438;39.80686;0
39.22219;-4.522883;-9.427967;6.182671;1;35.28178;6.169974;6.456312;35.81721;0
39.22219;-4.522883;-9.427967;6.182671;2;-8.077955;25.45156;8.161311;26.70271;0
39.22219;-4.522883;-9.427967;6.182671;3;-10.99772;-4.435907;3.524982;11.85863;12
39.22219;-4.522883;-9.427967;6.182671;4;-24.46316;11.95983;8.970057;27.2302;0
39.22219;-4.522883;-9.427967;6.182671;5;2.520096;-20.81873;4.832852;20.9707;0
39.22219;-4.522883;-9.427967;6.182671;6;18.91284;-7.322973;5.913765;20.28106;0
39.22219;-4.522883;-9.427967;6.182671;7;21.79582;22.55374;7.085671;31.36446;0
39.25426;-4.536573;-9.300406;6.176276;0;8.45863;38.78508;7.639254;39.69674;0
39.25426;-4.536573;-9.300406;6.176276;1;35.30584;5.918061;6.449264;35.79841;0
39.25426;-4.536573;-9.300406;6.176276;2;-7.97757;25.37053;8.158635;26.59521;0
39.25426;-4.536573;-9.300406;6.176276;3;-11.0149;-4.505481;3.529864;11.90073;12
39.25426;-4.536573;-9.300406;6.176276;4;-24.41586;11.94343;8.969834;27.18051;0
39.25426;-4.536573;-9.300406;6.176276;5;2.437974;-20.94113;4.828288;21.08257;0
39.25426;-4.536573;-9.300406;6.176276;6;18.88374;-7.510297;5.904653;20.32241;0
39.25426;-4.536573;-9.300406;6.176276;7;21.88463;22.3549;7.079213;31.28383;0
39.28597;-4.551025;-9.174387;6.169;0;8.706484;38.60194;7.632148;39.57161;0
39.28597;-4.551025;-9.174387;6.169;1;35.34298;5.563845;6.439328;35.77824;0
39.28597;-4.551025;-9.174387;6.169;2;-7.815218;25.29279;8.153666;26.47268;0
39.28597;-4.551025;-9.174387;6.169;3;-11.04323;-4.563508;3.533461;11.94899;12
39.28597;-4.551025;-9.174387;6.169;4;-24.33904;11.97099;8.967677;27.12367;0
39.28597;-4.551025;-9.174387;6.169;5;2.30399;-21.08447;4.821231;21.20998;0
39.28597;-4.551025;-9.174387;6.169;6;18.83524;-7.759284;5.892415;20.37088;0
39.28597;-4.551025;-9.174387;6.169;7;22.02718;22.08621;7.069921;31.19291;0
39.31675;-4.566269;-9.052228;6.159037;0;8.987173;38.41074;7.624141;39.44812;0
39.31675;-4.566269;-9.052228;6.159037;1;35.38254;5.179625;6.428542;35.75965;0
39.31675;-4.566269;-9.052228;6.159037;2;-7.631014;25.2222;8.147778;26.35132;0
39.31675;-4.566269;-9.052228;6.159037;3;-11.07589;-4.610131;3.536013;11.99703;12
39.31675;-4.566269;-9.052228;6.159037;4;-24.25134;12.02089;8.964593;27.06713;0
39.31675;-4.566269;-9.052228;6.159037;5;2.150478;-21.22742;4.813351;21.33607;0
39.31675;-4.566269;-9.052228;6.159037;6;18.77819;-8.023071;5.879406;20.42034;0
39.31675;-4.566269;-9.052228;6.159037;7;22.18737;21.79848;7.059742;31.10391;0
39.34846;-4.58326;-8.926532;6.148831;0;9.369395;38.19622;7.613435;39.32858;0
39.34846;-4.58326;-8.926532;6.148831;1;35.43239;4.703732;6.415166;35.74324;0
39.34846;-4.58326;-8.926532;6.148831;2;-7.379393;25.17393;8.13913;26.23323;0
39.34846;-4.58326;-8.926532;6.148831;3;-11.12102;-4.622917;3.535553;12.04361;12
39.34846;-4.58326;-8.926532;6.148831;4;-24.13045;12.13873;8.958696;27.01161;0
39.34846;-4.58326;-8.926532;6.148831;5;1.938879;-21.37079;4.802867;21.45856;0
39.34846;-4.58326;-8.926532;6.148831;6;18.69724;-8.332932;5.863932;20.47009;0
39.34846;-4.58326;-8.926532;6.148831;7;22.40348;21.45326;7.04692;31.01868;0
39.37704;-4.599763;-8.813409;6.138316;0;9.758757;37.9718;7.602426;39.20575;0
39.37704;-4.599763;-8.813409;6.138316;1;35.47857;4.21499;6.401435;35.72807;0
39.37704;-4.599763;-8.813409;6.138316;2;-7.12213;25.12116;8.130243;26.11125;0
39.37704;-4.599763;-8.813409;6.138316;3;-11.16738;-4.636261;3.5351;12.09154;12
39.37704;-4.599763;-8.813409;6.138316;4;-24.00535;12.25751;8.952674;26.95373;0
39.37704;-4.599763;-8.813409;6.138316;5;1.720649;-21.51619;4.792189;21.58488;0
39.37704;-4.599763;-8.813409;6.138316;6;18.61113;-8.650249;5.848101;20.52318;0
39.37704;-4.599763;-8.813409;6.138316;7;22.62132;21.09665;7.033722;30.93207;0
39.40201;-4.615119;-8.714709;6.128838;0;10.1575;37.7528;7.591153;39.09538;0
39.40201;-4.615119;-8.714709;6.128838;1;35.52093;3.727324;6.387736;35.71596;0
39.40201;-4.615119;-8.714709;6.128838;2;-6.857608;25.0804;8.120883;26.00102;0
39.40201;-4.615119;-8.714709;6.128838;3;-11.21529;-4.633131;3.533348;12.1346;12
39.40201;-4.615119;-8.714709;6.128838;4;-23.8752;12.39488;8.945926;26.90089;0
39.40201;-4.615119;-8.714709;6.128838;5;1.494293;-21.64732;4.781309;21.69883;0
39.40201;-4.615119;-8.714709;6.128838;6;18.51906;-8.959847;5.832567;20.57266;0
39.40201;-4.615119;-8.714709;6.128838;7;22.84196;20.74329;7.02047;30.85513;0
39.42961;-4.633186;-8.605784;6.118814;0;10.51486;37.55497;7.580986;38.9992;0
39.42961;-4.633186;-8.605784;6.118814;1;35.55467;3.290589;6.375473;35.70662;0
39.42961;-4.633186;-8.605784;6.118814;2;-6.619631;25.04443;8.112388;25.9045;0
39.42961;-4.633186;-8.605784;6.118814;3;-11.25851;-4.626709;3.531505;12.17212;12
39.42961;-4.633186;-8.605784;6.118814;4;-23.75669;12.52069;8.939734;26.8542;0
39.42961;-4.633186;-8.605784;6.118814;5;1.289057;-21.76031;4.771559;21.79846;0
39.42961;-4.633186;-8.605784;6.118814;6;18.43323;-9.234908;5.818744;20.61717;0
39.42961;-4.633186;-8.605784;6.118814;7;23.03757;20.42598;7.008569;30.7888;0
39.45723;-4.652627;-8.497036;6.106288;0;10.8908;37.33729;7.570169;38.89322;0
39.45723;-4.652627;-8.497036;6.106288;1;35.58587;2.823574;6.362365;35.69772;0
39.45723;-4.652627;-8.497036;6.106288;2;-6.368289;24.99917;8.103416;25.79755;0
39.45723;-4.652627;-8.497036;6.106288;3;-11.30411;-4.624253;3.5299;12.21338;12
39.45723;-4.652627;-8.497036;6.106288;4;-23.63004;12.64775;8.933337;26.80195;0
39.45723;-4.652627;-8.497036;6.106288;5;1.070857;-21.88246;4.761287;21.90864;0
39.45723;-4.652627;-8.497036;6.106288;6;18.33965;-9.529686;5.803964;20.6678;0
39.45723;-4.652627;-8.497036;6.106288;7;23.2412;20.08362;6.995831;30.71653;0
39.48579;-4.673763;-8.384749;6.097129;0;11.35764;37.0875;7.556811;38.78761;0
39.48579;-4.673763;-8.384749;6.097129;1;35.61845;2.267122;6.34675;35.69053;0
39.48579;-4.673763;-8.384749;6.097129;2;-6.054701;24.96656;8.091901;25.69024;0
39.48579;-4.673763;-8.384749;6.097129;3;-11.36094;-4.592991;3.525783;12.25424;12
39.48579;-4.673763;-8.384749;6.097129;4;-23.46982;12.83223;8.92443;26.74881;0
39.48579;-4.673763;-8.384749;6.097129;5;0.7966719;-22.00453;4.748578;22.01895;0
39.48579;-4.673763;-8.384749;6.097129;6;18.21876;-9.869187;5.786733;20.72014;0
39.48579;-4.673763;-8.384749;6.097129;7;23.49098;19.68045;6.980546;30.64549;0
39.51466;-4.696252;-8.271498;6.087159;0;11.69685;36.86769;7.546761;38.67871;0
39.51466;-4.696252;-8.271498;6.087159;1;35.63773;1.826523;6.334393;35.6845;0
39.51466;-4.696252;-8.271498;6.087159;2;-5.825815;24.90677;8.083755;25.57904;0
39.51466;-4.696252;-8.271498;6.087159;3;-11.40231;-4.60323;3.525293;12.29644;12
39.51466;-4.696252;-8.271498;6.087159;4;-23.35137;12.93235;8.91901;26.6933;0
39.51466;-4.696252;-8.271498;6.087159;5;0.5951036;-22.12507;4.73928;22.13307;0
39.51466;-4.696252;-8.271498;6.087159;6;18.12752;-10.14995;5.772758;20.77567;0
39.51466;-4.696252;-8.271498;6.087159;7;23.6703;19.35021;6.9685;30.57308;0
39.54274;-4.719677;-8.161669;6.073052;0;12.06388;36.6338;7.535856;38.56906;0
39.54274;-4.719677;-8.161669;6.073052;1;35.65417;1.355589;6.321187;35.67993;0
39.54274;-4.719677;-8.161669;6.073052;2;-5.577217;24.84822;8.074774;25.46644;0
39.54274;-4.719677;-8.161669;6.073052;3;-11.44743;-4.605002;3.524058;12.33895;12
39.54274;-4.719677;-8.161669;6.073052;4;-23.22132;13.04904;8.912812;26.63657;0
39.54274;-4.719677;-8.161669;6.073052;5;0.3744759;-22.24527;4.729221;22.24842;0
39.54274;-4.719677;-8.161669;6.073052;6;18.02532;-10.4457;5.757975;20.83327;0
39.54274;-4.719677;-8.161669;6.073052;7;23.8621;18.99776;6.955573;30.50106;0
39.56956;-4.743394;-8.057021;6.060312;0;12.57944;36.34771;7.520798;38.46294;0
39.56956;-4.743394;-8.057021;6.060312;1;35.66975;0.7401933;6.303934;35.67743;0
39.56956;-4.743394;-8.057021;6.060312;2;-5.226183;24.81219;8.061577;25.35661;0
39.56956;-4.743394;-8.057021;6.060312;3;-11.51105;-4.555591;3.518437;12.37973;12
39.56956;-4.743394;-8.057021;6.060312;4;-23.035;13.26296;8.902362;26.58039;0
39.56956;-4.743394;-8.057021;6.060312;5;0.06064781;-22.36055;4.715101;22.36063;0
39.56956;-4.743394;-8.057021;6.060312;6;17.87609;-10.81127;5.739252;20.8911;0
39.56956;-4.743394;-8.057021;6.060312;7;24.12775;18.54697;6.938547;30.43252;0
39.59692;-4.768533;-7.950504;6.051417;0;13.04151;36.07722;7.507109;38.36205;0
39.59692;-4.768533;-7.950504;6.051417;1;35.67628;0.1783762;6.288185;35.67673;0
39.59692;-4.768533;-7.950504;6.051417;2;-4.9097;24.76952;8.049661;25.25142;0
39.59692;-4.768533;-7.950504;6.051417;3;-11.56796;-4.516084;3.513792;12.41824;12
39.59692;-4.768533;-7.950504;6.051417;4;-22.86422;13.44801;8.893104;26.52587;0
39.59692;-4.768533;-7.950504;6.051417;5;-0.2242189;-22.46672;4.702409;22.46784;0
39.59692;-4.768533;-7.950504;6.051417;6;17.73682;-11.14548;5.722158;20.94794;0
39.59692;-4.768533;-7.950504;6.051417;7;24.36212;18.13078;6.922977;30.36837;0
39.62538;-4.79537;-7.83987;6.045208;0;13.36193;35.85036;7.497217;38.2595;0
39.62538;-4.79537;-7.83987;6.045208;1;35.67645;-0.248456;6.276221;35.67732;0
39.62538;-4.79537;-7.83987;6.045208;2;-4.689186;24.70283;8.041574;25.14395;0
39.62538;-4.79537;-7.83987;6.045208;3;-11.60748;-4.522659;3.51313;12.45745;12
39.62538;-4.79537;-7.83987;6.045208;4;-22.74375;13.54139;8.887755;26.46974;0
39.62538;-4.79537;-7.83987;6.045208;5;-0.4240548;-22.5732;4.693605;22.57718;0
39.62538;-4.79537;-7.83987;6.045208;6;17.63688;-11.41229;5.708873;21.00714;0
39.62538;-4.79537;-7.83987;6.045208;7;24.52248;17.80389;6.911164;30.30396;0
39.65219;-4.820905;-7.735732;6.042725;0;13.58426;35.6529;7.489949;38.15313;0
39.65219;-4.820905;-7.735732;6.042725;1;35.67422;-0.5838224;6.266821;35.679;0
39.65219;-4.820905;-7.735732;6.042725;2;-4.535762;24.61769;8.036186;25.03206;0
39.65219;-4.820905;-7.735732;6.042725;3;-11.63514;-4.564573;3.515452;12.49847;12
39.65219;-4.820905;-7.735732;6.042725;4;-22.65929;13.56846;8.885239;26.41111;0
39.65219;-4.820905;-7.735732;6.042725;5;-0.5641866;-22.68388;4.687522;22.6909;0
39.65219;-4.820905;-7.735732;6.042725;6;17.56559;-11.63546;5.698142;21.06974;0
39.65219;-4.820905;-7.735732;6.042725;7;24.63259;17.53744;6.901894;30.23783;0
39.67821;-4.84569;-7.634652;6.042725;0;13.67279;35.51185;7.486455;38.05307;0
39.67821;-4.84569;-7.634652;6.042725;1;35.67266;-0.7796885;6.261332;35.68118;0
39.67821;-4.84569;-7.634652;6.042725;2;-4.474618;24.52173;8.034472;24.92664;0
39.67821;-4.84569;-7.634652;6.042725;3;-11.64625;-4.643087;3.520958;12.53768;12
39.67821;-4.84569;-7.634652;6.042725;4;-22.62559;13.51743;8.886243;26.35599;0
39.67821;-4.84569;-7.634652;6.042725;5;-0.620512;-22.78955;4.685168;22.798;0
39.67821;-4.84569;-7.634652;6.042725;6;17.53655;-11.78631;5.691431;21.12931;0
39.67821;-4.84569;-7.634652;6.042725;7;24.67612;17.36896;6.896509;30.17601;0
39.70298;-4.869294;-7.53839;6.042725;0;13.67281;35.40779;7.485469;37.95599;0
39.70298;-4.869294;-7.53839;6.042725;1;35.67266;-0.8837956;6.258415;35.68361;0
39.70298;-4.869294;-7.53839;6.042725;2;-4.47465;24.41771;8.035225;24.82433;0
39.70298;-4.869294;-7.53839;6.042725;3;-11.64606;-4.747354;3.528664;12.57649;12
39.70298;-4.869294;-7.53839;6.042725;4;-22.62563;13.41335;8.889641;26.3028;0
39.70298;-4.869294;-7.53839;6.042725;5;-0.620514;-22.89354;4.685291;22.90195;0
39.70298;-4.869294;-7.53839;6.042725;6;17.53646;-11.89042;5.68735;21.18749;0
39.70298;-4.869294;-7.53839;6.042725;7;24.67615;17.26488;6.893682;30.11625;0
39.72933;-4.894391;-7.436039;6.042725;0;13.67283;35.3087;7.484526;37.86358;0
39.72933;-4.894391;-7.436039;6.042725;1;35.67266;-0.98293;6.255638;35.6862;0
39.72933;-4.894391;-7.436039;6.042725;2;-4.474671;24.31866;8.035948;24.72691;0
39.72933;-4.894391;-7.436039;6.042725;3;-11.64588;-4.846648;3.535959;12.61414;12
39.72933;-4.894391;-7.436039;6.042725;4;-22.62569;13.31419;8.892891;26.25242;0
39.72933;-4.894391;-7.436039;6.042725;5;-0.6205102;-22.99258;4.685408;23.00095;0
39.72933;-4.894391;-7.436039;6.042725;6;17.53638;-11.98956;5.683486;21.24322;0
39.72933;-4.894391;-7.436039;6.042725;7;24.6762;17.16574;6.890979;30.05957;0
39.75351;-4.917428;-7.342092;6.042725;0;13.67285;35.20334;7.483518;37.76535;0
39.75351;-4.917428;-7.342092;6.042725;1;35.67266;-1.088362;6.252685;35.68925;0
39.75351;-4.917428;-7.342092;6.042725;2;-4.474704;24.21334;8.036723;24.62334;0
39.75351;-4.917428;-7.342092;6.042725;3;-11.64569;-4.952219;3.543667;12.65491;12
39.75351;-4.917428;-7.342092;6.042725;4;-22.62574;13.20879;8.896359;26.19916;0
39.75351;-4.917428;-7.342092;6.042725;5;-0.6205085;-23.09788;4.685531;23.10622;0
39.75351;-4.917428;-7.342092;6.042725;6;17.53629;-12.09498;5.679398;21.30282;0
39.75351;-4.917428;-7.342092;6.042725;7;24.67624;17.06035;6.888094;29.99954;0
39.77808;-4.940829;-7.246654;6.042725;0;13.67286;35.10663;7.482589;37.67522;0
39.77808;-4.940829;-7.246654;6.042725;1;35.67266;-1.185111;6.249976;35.69234;0
39.77808;-4.940829;-7.246654;6.042725;2;-4.474728;24.11667;8.03744;24.52829;0
39.77808;-4.940829;-7.246654;6.042725;3;-11.64552;-5.049117;3.550698;12.69298;12
39.77808;-4.940829;-7.246654;6.042725;4;-22.6258;13.11202;8.899556;26.15056;0
39.77808;-4.940829;-7.246654;6.042725;5;-0.6205041;-23.19454;4.685643;23.20284;0
39.77808;-4.940829;-7.246654;6.042725;6;17.53621;-12.19174;5.675666;21.35784;0
39.77808;-4.940829;-7.246654;6.042725;7;24.67628;16.9636;6.885436;29.94466;0
39.80426;-4.965767;-7.144951;6.042725;0;13.67288;35.00839;7.481639;37.58371;0
39.80426;-4.965767;-7.144951;6.042725;1;35.67265;-1.283411;6.247223;35.69573;0
39.80426;-4.965767;-7.144951;6.042725;2;-4.474754;24.01847;8.038175;24.43175;0
39.80426;-4.965767;-7.144951;6.042725;3;-11.64534;-5.147549;3.557796;12.73229;12
39.80426;-4.965767;-7.144951;6.042725;4;-22.62584;13.01373;8.902815;26.10145;0
39.80426;-4.965767;-7.144951;6.042725;5;-0.6204967;-23.29273;4.685756;23.30099;0
39.80426;-4.965767;-7.144951;6.042725;6;17.53613;-12.29003;5.671896;21.41404;0
39.80426;-4.965767;-7.144951;6.042725;7;24.67633;16.86532;6.882725;29.88913;0
39.82888;-4.989218;-7.049314;6.042725;0;13.67291;34.90369;7.480623;37.48621;0
39.82888;-4.989218;-7.049314;6.042725;1;35.67265;-1.388169;6.244291;35.69965;0
39.82888;-4.989218;-7.049314;6.042725;2;-4.474776;23.91382;8.038963;24.32888;0
39.82888;-4.989218;-7.049314;6.042725;3;-11.64514;-5.252441;3.565312;12.77487;12
39.82888;-4.989218;-7.049314;6.042725;4;-22.62589;12.90899;8.906301;26.04943;0
39.82888;-4.989218;-7.049314;6.042725;5;-0.6204931;-23.39737;4.685875;23.4056;0
39.82888;-4.989218;-7.049314;6.042725;6;17.53605;-12.39478;5.667899;21.47425;0
39.82888;-4.989218;-7.049314;6.042725;7;24.67637;16.76058;6.879826;29.83019;0
39.85353;-5.01271;-6.953509;6.042725;0;13.67293;34.80524;7.479662;37.39457;0
39.85353;-5.01271;-6.953509;6.042725;1;35.67265;-1.486664;6.241534;35.70361;0
39.85353;-5.01271;-6.953509;6.042725;2;-4.474794;23.81542;8.039711;24.23217;0
39.85353;-5.01271;-6.953509;6.042725;3;-11.64496;-5.351071;3.572334;12.81558;12
39.85353;-5.01271;-6.953509;6.042725;4;-22.62595;12.81047;8.909594;26.0008;0
39.85353;-5.01271;-6.953509;6.042725;5;-0.6204903;-23.49577;4.685987;23.50396;0
39.85353;-5.01271;-6.953509;6.042725;6;17.53596;-12.49328;5.664161;21.53119;0
39.85353;-5.01271;-6.953509;6.042725;7;24.67642;16.6621;6.877089;29.77501;0
39.87895;-5.036917;-6.854786;6.042725;0;13.67294;34.70662;7.478695;37.3028;0
39.87895;-5.036917;-6.854786;6.042725;1;35.67265;-1.585335;6.238773;35.70786;0
39.87895;-5.036917;-6.854786;6.042725;2;-4.474821;23.71684;8.040466;24.13529;0
39.87895;-5.036917;-6.854786;6.042725;3;-11.64477;-5.449872;3.579323;12.85697;12
39.87895;-5.036917;-6.854786;6.042725;4;-22.62598;12.71183;8.912902;25.95237;0
39.87895;-5.036917;-6.854786;6.042725;5;-0.6204926;-23.59434;4.686097;23.6025;0
39.87895;-5.036917;-6.854786;6.042725;6;17.53588;-12.59195;5.660436;21.58853;0
39.87895;-5.036917;-6.854786;6.042725;7;24.67645;16.56344;6.874337;29.71994;0
39.90602;-5.062704;-6.749622;6.042725;0;13.67297;34.60499;7.477693;37.20827;0
39.90602;-5.062704;-6.749622;6.042725;1;35.67265;-1.687013;6.235929;35.71251;0
39.90602;-5.062704;-6.749622;6.042725;2;-4.474852;23.61525;8.041251;24.03548;0
39.90602;-5.062704;-6.749622;6.042725;3;-11.64458;-5.551678;3.586477;12.90028;12
39.90602;-5.062704;-6.749622;6.042725;4;-22.62604;12.61014;8.916326;25.90277;0
39.90602;-5.062704;-6.749622;6.042725;5;-0.6204842;-23.69591;4.68621;23.70403;0
39.90602;-5.062704;-6.749622;6.042725;6;17.5358;-12.69363;5.656619;21.64792;0
39.90602;-5.062704;-6.749622;6.042725;7;24.6765;16.46177;6.87149;29.66344;0
39.93407;-5.08953;-6.640662;6.04178;0;13.67299;34.49674;7.476621;37.10762;0
39.93407;-5.08953;-6.640662;6.04178;1;35.67264;-1.795335;6.2329;35.71778;0
39.93407;-5.08953;-6.640662;6.04178;2;-4.474879;23.50705;8.042094;23.92918;0
39.93407;-5.08953;-6.640662;6.04178;3;-11.64437;-5.66012;3.594044;12.94714;12
39.93407;-5.08953;-6.640662;6.04178;4;-22.6261;12.50182;8.919987;25.85026;0
39.93407;-5.08953;-6.640662;6.04178;5;-0.6204779;-23.80411;4.686329;23.8122;0
39.93407;-5.08953;-6.640662;6.04178;6;17.53571;-12.80193;5.652575;21.71153;0
39.93407;-5.08953;-6.640662;6.04178;7;24.67655;16.35347;6.868446;29.60351;0
39.96165;-5.116165;-6.533612;6.039332;0;13.7056;34.37162;7.474555;37.0034;0
39.96165;-5.116165;-6.533612;6.039332;1;35.67093;-1.941281;6.228817;35.72371;0
39.96165;-5.116165;-6.533612;6.039332;2;-4.452693;23.39912;8.042027;23.81902;0
39.96165;-5.116165;-6.533612;6.039332;3;-11.6495;-5.7615;3.600887;12.99637;12
39.96165;-5.116165;-6.533612;6.039332;4;-22.61433;12.41095;8.92285;25.79612;0
39.96165;-5.116165;-6.533612;6.039332;5;-0.6429679;-23.91565;4.685511;23.92429;0
39.96165;-5.116165;-6.533612;6.039332;6;17.52351;-12.93074;5.647468;21.77792;0
39.96165;-5.116165;-6.533612;6.039332;7;24.69204;16.21791;6.864331;29.54179;0
39.99023;-5.144089;-6.422748;6.036444;0;13.78972;34.22767;7.470993;36.90108;0
39.99023;-5.144089;-6.422748;6.036444;1;35.66606;-2.138943;6.223286;35.73014;0
39.99023;-5.144089;-6.422748;6.036444;2;-4.395428;23.29971;8.040438;23.71068;0
39.99023;-5.144089;-6.422748;6.036444;3;-11.66336;-5.843438;3.606046;13.0453;12
39.99023;-5.144089;-6.422748;6.036444;4;-22.58395;12.35591;8.924156;25.74302;0
39.99023;-5.144089;-6.422748;6.036444;5;-0.7015026;-24.02424;4.683197;24.03448;0
39.99023;-5.144089;-6.422748;6.036444;6;17.49171;-13.08394;5.64096;21.84376;0
39.99023;-5.144089;-6.422748;6.036444;7;24.73171;16.04709;6.858749;29.48163;0
40.01852;-5.172107;-6.313127;6.032952;0;13.88854;34.0734;7.466935;36.79522;0
40.01852;-5.172107;-6.313127;6.032952;1;35.65973;-2.35631;6.217204;35.7375;0
40.01852;-5.172107;-6.313127;6.032952;2;-4.328157;23.19806;8.038435;23.59837;0
40.01852;-5.172107;-6.313127;6.032952;3;-11.67997;-5.924219;3.610993;13.09649;12
40.01852;-5.172107;-6.313127;6.032952;4;-22.54823;12.30671;8.925169;25.68809;0
