timeStamp;roomX;roomZ;roomAngle;agentId;agentX;agentZ;agentLookX;agentLookZtargetId;targetName;targetX;targetZ;targetAngle;distanceToRoom;distanceToAgent;LookedAt;targetAttentionCount
8.388958;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5396265;0.8418822;7;Brick;11.52381;11.20699;0.7714614;16.07466;17.61368;1;10
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;0;Greystone;-5.762935;23.53166;1.810971;24.22706;24.27205;0;0
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;32.1374;0;0
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;2;Violet;-18.10495;6.257634;2.808815;19.15587;16.25432;1;2
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;24.72072;0;0
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;28.97022;0;0
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;35.81835;0;0
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;26.60608;0;0
8.388958;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.4534598;0.5876241;7;Brick;11.52381;11.20699;0.7714614;16.07466;18.99927;0;10
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;0;Greystone;-5.762935;23.53166;1.810971;24.22706;20.65455;0;0
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;31.91639;0;0
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;2;Violet;-18.10495;6.257634;2.808815;19.15587;15.54728;1;2
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;28.33458;0;0
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;30.9326;0;0
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;39.3557;0;0
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;28.87496;0;0
8.388958;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.5028507;0.3597737;7;Brick;11.52381;11.20699;0.7714614;16.07466;16.5116;0;10
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;0;Greystone;-5.762935;23.53166;1.810971;24.22706;23.82753;0;0
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;29.1578;0;0
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;2;Violet;-18.10495;6.257634;2.808815;19.15587;18.70266;0;2
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;26.88942;0;0
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;32.12208;0;0
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;36.25264;0;0
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;25.1439;0;0
8.388958;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8034021;0.5953985;7;Brick;11.52381;11.20699;0.7714614;16.07466;16.09237;1;10
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;0;Greystone;-5.762935;23.53166;1.810971;24.22706;22.38935;0;0
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;28.08375;0;0
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;2;Violet;-18.10495;6.257634;2.808815;19.15587;19.40511;0;2
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;29.07818;0;0
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;33.93867;0;0
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;37.93741;0;0
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;25.76766;0;0
8.436013;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8185015;0.5744504;7;Brick;11.52381;11.20699;0.7714614;16.07466;13.96388;1;10
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;0;Greystone;-5.762935;23.53166;1.810971;24.22706;23.02608;0;0
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;30.641;0;0
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;2;Violet;-18.10495;6.257634;2.808815;19.15587;17.15666;0;2
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;26.699;0;0
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;30.95968;0;0
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;36.97529;0;0
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;26.51455;0;0
8.436013;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8865402;0.4626104;7;Brick;11.52381;11.20699;0.7714614;16.07466;16.86818;1;10
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;0;Greystone;-5.762935;23.53166;1.810971;24.22706;20.76628;0;0
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;27.4836;0;0
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;2;Violet;-18.10495;6.257634;2.808815;19.15587;19.9986;0;2
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;31.3162;0;0
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;35.61811;0;0
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;39.90939;0;0
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;26.90825;0;0
8.436013;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8960359;0.4439006;7;Brick;11.52381;11.20699;0.7714614;16.07466;11.97052;1;10
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;0;Greystone;-5.762935;23.53166;1.810971;24.22706;26.23127;0;0
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;28.60553;0;0
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;2;Violet;-18.10495;6.257634;2.808815;19.15587;20.0559;0;2
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;25.12961;0;0
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;31.88101;0;0
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;33.86142;0;0
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;23.07458;0;0
8.436013;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7289926;0.6844928;7;Brick;11.52381;11.20699;0.7714614;16.07466;17.41201;1;10
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;0;Greystone;-5.762935;23.53166;1.810971;24.22706;20.47669;0;0
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;29.51659;0;0
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;2;Violet;-18.10495;6.257634;2.808815;19.15587;17.92255;0;2
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;29.98512;0;0
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;33.51329;0;0
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;39.68721;0;0
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;27.80561;0;0
8.436013;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.926339;0.3766192;7;Brick;11.52381;11.20699;0.7714614;16.07466;13.97362;1;10
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;0;Greystone;-5.762935;23.53166;1.810971;24.22706;25.59553;0;0
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;26.10511;0;0
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;2;Violet;-18.10495;6.257634;2.808815;19.15587;21.87309;0;2
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;27.65693;0;0
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;34.66602;0;0
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;35.04395;0;0
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;22.46726;0;0
8.436013;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6754891;0.7373337;7;Brick;11.52381;11.20699;0.7714614;16.07466;14.77512;1;10
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;0;Greystone;-5.762935;23.53166;1.810971;24.22706;23.80624;0;0
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;25.74065;0;0
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;2;Violet;-18.10495;6.257634;2.808815;19.15587;21.78202;0;2
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;29.66645;0;0
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;35.80749;0;0
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;37.1217;0;0
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;23.88097;0;0
8.436013;1.809208;5.857355;0.1653758;6;3.159612;1.443177;0.7753873;0.6314357;7;Brick;11.52381;11.20699;0.7714614;16.07466;12.83195;1;10
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;0;Greystone;-5.762935;23.53166;1.810971;24.22706;28.21415;0;0
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;27.52059;0;0
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;2;Violet;-18.10495;6.257634;2.808815;19.15587;21.89595;0;2
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;24.36186;0;0
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;32.60104;0;0
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;32.0027;0;0
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;20.99471;0;0
8.436013;1.809208;5.857355;0.1653758;7;1.377406;-3.781068;0.6497242;0.7601463;7;Brick;11.52381;11.20699;0.7714614;16.07466;18.07514;1;10
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;0;Greystone;-5.762935;23.53166;1.810971;24.22706;29.69084;0;0
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;25.27721;0;0
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;2;Violet;-18.10495;6.257634;2.808815;19.15587;24.37594;0;2
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;25.20959;0;0
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;34.73943;0;0
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;31.05188;0;0
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;18.75043;0;0
8.436013;1.809208;5.857355;0.1653758;8;3.734166;-4.616666;0.5969136;0.8022836;7;Brick;11.52381;11.20699;0.7714614;16.07466;17.61368;1;10
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;0;Greystone;-5.762935;23.53166;1.810971;24.22706;24.27205;0;0
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;32.1374;0;0
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;2;Violet;-18.10495;6.257634;2.808815;19.15587;16.25432;1;2
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;24.72072;0;0
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;28.97022;0;0
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;35.81835;0;0
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;26.60608;0;0
8.436013;1.809208;5.857355;0.1653758;9;-3.362912;-0.6378212;-0.565197;0.5980926;7;Brick;11.52381;11.20699;0.7714614;16.07466;18.99927;0;10
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;0;Greystone;-5.762935;23.53166;1.810971;24.22706;20.65455;0;0
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;31.91639;0;0
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;2;Violet;-18.10495;6.257634;2.808815;19.15587;15.54728;1;2
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;28.33458;0;0
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;30.9326;0;0
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;39.3557;0;0
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;28.87496;0;0
8.436013;1.809208;5.857355;0.1653758;10;-2.868073;3.064476;0.3842537;0.3654962;7;Brick;11.52381;11.20699;0.7714614;16.07466;16.5116;0;10
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;0;Greystone;-5.762935;23.53166;1.810971;24.22706;23.82753;0;0
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;29.1578;0;0
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;2;Violet;-18.10495;6.257634;2.808815;19.15587;18.70266;0;2
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;26.88942;0;0
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;32.12208;0;0
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;36.25264;0;0
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;25.1439;0;0
8.436013;1.809208;5.857355;0.1653758;11;-0.351265;0.309906;0.8059181;0.5919853;7;Brick;11.52381;11.20699;0.7714614;16.07466;16.09237;1;10
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;0;Greystone;-5.762935;23.53166;1.810971;24.22706;22.38935;0;0
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;28.08375;0;0
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;2;Violet;-18.10495;6.257634;2.808815;19.15587;19.40511;0;2
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;29.07818;0;0
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;33.93867;0;0
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;37.93741;0;0
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;25.76766;0;0
8.481194;1.809208;5.857355;0.1653758;0;0.8778276;2.13262;0.8695779;0.4937406;7;Brick;11.52381;11.20699;0.7714614;16.07466;13.96388;1;10
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;0;Greystone;-5.762935;23.53166;1.810971;24.22706;23.02608;0;0
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;30.641;0;0
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;2;Violet;-18.10495;6.257634;2.808815;19.15587;17.15666;0;2
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;26.699;0;0
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;30.95968;0;0
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;36.97529;0;0
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;26.51455;0;0
8.481194;1.809208;5.857355;0.1653758;1;-1.807118;0.8312564;0.8538698;0.520448;7;Brick;11.52381;11.20699;0.7714614;16.07466;16.86818;1;10
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;0;Greystone;-5.762935;23.53166;1.810971;24.22706;20.76628;0;0
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;27.4836;0;0
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;2;Violet;-18.10495;6.257634;2.808815;19.15587;19.9986;0;2
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;31.3162;0;0
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;35.61811;0;0
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;39.90939;0;0
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;26.90825;0;0
8.481194;1.809208;5.857355;0.1653758;2;1.805442;4.17618;0.8585024;0.5127211;7;Brick;11.52381;11.20699;0.7714614;16.07466;11.97052;1;10
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;0;Greystone;-5.762935;23.53166;1.810971;24.22706;26.23127;0;0
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;28.60553;0;0
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;2;Violet;-18.10495;6.257634;2.808815;19.15587;20.0559;0;2
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;25.12961;0;0
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;31.88101;0;0
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;33.86142;0;0
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;23.07458;0;0
8.481194;1.809208;5.857355;0.1653758;3;0.1792064;-2.034644;0.7665685;0.6421346;7;Brick;11.52381;11.20699;0.7714614;16.07466;17.41201;1;10
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;0;Greystone;-5.762935;23.53166;1.810971;24.22706;20.47669;0;0
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;29.51659;0;0
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;2;Violet;-18.10495;6.257634;2.808815;19.15587;17.92255;0;2
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;29.98512;0;0
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;4;Lake;-30.42274;-11.01822;-2.794117;32.35652;33.51329;0;0
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;5;Ivy;4.119712;-35.67717;-1.455834;35.91424;39.68721;0;0
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;6;GoldenRod;16.45535;-18.41351;-0.841497;24.69486;27.80561;0;0
8.481194;1.809208;5.857355;0.1653758;4;-0.3352127;3.770398;0.896268;0.4434468;7;Brick;11.52381;11.20699;0.7714614;16.07466;13.97362;1;10
8.481194;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6811085;0.7321471;0;Greystone;-5.762935;23.53166;1.810971;24.22706;25.59553;0;0
8.481194;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6811085;0.7321471;1;TerraCotta;28.78448;-1.137138;-0.03948471;28.80693;26.10511;0;0
8.481194;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6811085;0.7321471;2;Violet;-18.10495;6.257634;2.808815;19.15587;21.87309;0;2
8.481194;1.809208;5.857355;0.1653758;5;2.670042;-0.652143;0.6811085;0.7321471;3;Forest;-13.15369;-23.35314;-2.083756;26.80277;27.65693;0;0
